idx,p_x,p_y,p_z,q_w,q_x,q_y,q_z
2478,-0.808571,0.69613,2.21163,0.469517,-0.0263635,-0.00659128,0.882505
2479,-0.809679,0.700354,2.21059,0.46927,-0.0281609,-0.00754407,0.882573
2480,-0.810618,0.704128,2.21043,0.469244,-0.0294203,-0.0083484,0.882539
2481,-0.812558,0.710765,2.21138,0.468845,-0.031121,-0.00966408,0.882679
2482,-0.813856,0.714508,2.21274,0.468987,-0.0307305,-0.0108666,0.882603
2483,-0.817343,0.722926,2.21748,0.468771,-0.0314625,-0.0144253,0.882641
2484,-0.818676,0.725217,2.21922,0.468582,-0.0309365,-0.015444,0.882743
2485,-0.821984,0.730805,2.22388,0.468311,-0.0307356,-0.017408,0.882857
2486,-0.824666,0.734737,2.22774,0.467923,-0.0298458,-0.0178316,0.883085
2487,-0.830459,0.741669,2.23526,0.467187,-0.0278491,-0.0179934,0.883536
2488,-0.831757,0.743009,2.23675,0.467519,-0.0270962,-0.018047,0.883383
2489,-0.836797,0.747307,2.2423,0.46694,-0.0264874,-0.0182907,0.883703
2490,-0.840216,0.74997,2.24577,0.466833,-0.026398,-0.018129,0.883765
2491,-0.846347,0.753576,2.25002,0.466774,-0.027646,-0.0192558,0.883735
2492,-0.850307,0.755531,2.25191,0.466547,-0.0279106,-0.019766,0.883835
2493,-0.858933,0.758704,2.25509,0.467193,-0.0295283,-0.0198807,0.883438
2494,-0.867922,0.760893,2.25661,0.467934,-0.0300986,-0.0177833,0.883072
2495,-0.873368,0.761955,2.25696,0.467944,-0.0308245,-0.016943,0.883058
2496,-0.881353,0.763148,2.25706,0.468016,-0.031052,-0.0156167,0.883036
2497,-0.884165,0.763466,2.25714,0.468039,-0.0312941,-0.0154746,0.883018
2498,-0.89522,0.764639,2.25692,0.468429,-0.0317564,-0.0152687,0.882798
2499,-0.898757,0.76484,2.25667,0.468754,-0.0318037,-0.0153323,0.882623
2500,-0.910822,0.765732,2.2558,0.468884,-0.0324219,-0.0146965,0.882542
2501,-0.914041,0.766107,2.25554,0.469061,-0.0330993,-0.0141289,0.882432
2502,-0.927655,0.766989,2.25393,0.469432,-0.0333458,-0.0127315,0.882247
2503,-0.931594,0.767401,2.25319,0.469565,-0.0333492,-0.0121891,0.882183
2504,-0.941754,0.768238,2.25116,0.470223,-0.0330792,-0.0110557,0.881858
2505,-0.94918,0.768802,2.25007,0.470616,-0.0332446,-0.0106833,0.881647
2506,-0.960476,0.769889,2.24942,0.471362,-0.0324107,-0.0108022,0.881278
2507,-0.968208,0.770731,2.24941,0.472453,-0.0321739,-0.0104515,0.880706
2508,-0.97987,0.772165,2.24954,0.473813,-0.0309252,-0.00961287,0.88003
2509,-0.983808,0.772612,2.24959,0.473906,-0.0303819,-0.00957539,0.879999
2510,-1.00028,0.774858,2.24975,0.475736,-0.0293057,-0.00799151,0.879063
2511,-1.00828,0.77609,2.24975,0.476253,-0.0286715,-0.00738137,0.87881
2512,-1.01945,0.778116,2.2497,0.477014,-0.0271892,-0.00629453,0.878452
2513,-1.02401,0.779092,2.24963,0.477659,-0.0257988,-0.00558389,0.878149
2514,-1.03849,0.78239,2.24905,0.478215,-0.0230386,-0.00313395,0.877935
2515,-1.04221,0.783351,2.24883,0.478136,-0.0228466,-0.00275702,0.877985
2516,-1.05336,0.786554,2.24792,0.477935,-0.0202912,-0.00153922,0.87816
2517,-1.05945,0.788531,2.24724,0.478227,-0.0191462,-0.00150292,0.878026
2518,-1.07194,0.793212,2.24599,0.477513,-0.0184279,-0.00224822,0.878429
2519,-1.07528,0.794684,2.24567,0.477462,-0.0182806,-0.00217719,0.87846
2520,-1.08288,0.798445,2.24495,0.476928,-0.0180212,-0.00217409,0.878755
2521,-1.08825,0.801286,2.24424,0.476867,-0.0186845,-0.00310478,0.878771
2522,-1.09698,0.806598,2.24185,0.476221,-0.02046,-0.00588267,0.879068
2523,-1.09961,0.808232,2.24053,0.476443,-0.0208313,-0.00713274,0.87893
2524,-1.10567,0.81219,2.2368,0.475973,-0.0215379,-0.0081877,0.879158
2525,-1.10763,0.81354,2.23536,0.47563,-0.0209762,-0.00866669,0.879353
2526,-1.1149,0.818901,2.22867,0.474902,-0.0212569,-0.0078009,0.879747
2527,-1.11875,0.821749,2.22481,0.474507,-0.021492,-0.00634725,0.879966
2528,-1.12373,0.826053,2.21935,0.473894,-0.0230897,-0.00395542,0.88027
2529,-1.12534,0.827405,2.2174,0.473609,-0.023257,-0.0029186,0.880423
2530,-1.13168,0.833756,2.20989,0.47284,-0.0265008,-0.000244643,0.880749
2531,-1.13496,0.837329,2.20702,0.472237,-0.0284238,0.00065429,0.881013
2532,-1.13804,0.841096,2.20539,0.471546,-0.0300771,0.00121541,0.881327
2533,-1.14073,0.844835,2.20451,0.471598,-0.0300271,0.0018861,0.8813
2534,-1.14837,0.856845,2.2037,0.471536,-0.0298279,0.000450837,0.881342
2535,-1.1526,0.864479,2.20395,0.471368,-0.0286906,-0.00048213,0.88147
2536,-1.15683,0.87286,2.20403,0.471605,-0.0282993,-0.00257257,0.881352
2537,-1.16051,0.88104,2.2039,0.471518,-0.0274655,-0.00359139,0.881421
2538,-1.16197,0.88445,2.20363,0.471308,-0.0273892,-0.00407605,0.881534
2539,-1.16579,0.893498,2.20237,0.470922,-0.0274541,-0.0050309,0.881733
2540,-1.16829,0.89968,2.2014,0.470257,-0.0286167,-0.00551445,0.882048
2541,-1.17185,0.909151,2.19911,0.469893,-0.0291717,-0.00583472,0.882222
2542,-1.17418,0.915584,2.1975,0.469733,-0.0284994,-0.00509396,0.882334
2543,-1.17765,0.925108,2.19555,0.469179,-0.0285929,-0.00478767,0.882627
2544,-1.17985,0.931574,2.19502,0.468783,-0.0284182,-0.00497376,0.882842
2545,-1.18289,0.940848,2.19427,0.468862,-0.0277054,-0.00598082,0.882816
2546,-1.18524,0.947984,2.19345,0.468596,-0.0266746,-0.00661494,0.882985
2547,-1.18814,0.957313,2.19191,0.467948,-0.0245918,-0.00674749,0.883388
2548,-1.19013,0.963889,2.19065,0.467515,-0.0235613,-0.00692631,0.883644
2549,-1.1929,0.973841,2.18859,0.466909,-0.0211998,-0.00709049,0.884023
2550,-1.19395,0.977568,2.18769,0.466659,-0.0202338,-0.00705287,0.884178
2551,-1.19672,0.990039,2.18473,0.465074,-0.0163097,-0.00848019,0.885081
2552,-1.19776,0.996458,2.18305,0.464785,-0.0145992,-0.00986351,0.885248
2553,-1.19906,1.00508,2.18122,0.463945,-0.0131893,-0.0116598,0.885689
2554,-1.19931,1.008,2.18072,0.463591,-0.0131917,-0.0121277,0.885868
2555,-1.20021,1.01692,2.17952,0.462204,-0.0144208,-0.0129536,0.886562
2556,-1.20031,1.02226,2.17896,0.461243,-0.0146088,-0.0131519,0.887056
2557,-1.19997,1.02975,2.17916,0.459606,-0.014513,-0.0134559,0.887902
2558,-1.19969,1.0345,2.17981,0.458769,-0.0158793,-0.0131544,0.888316
2559,-1.19914,1.04112,2.1811,0.457424,-0.0177806,-0.0119477,0.888991
2560,-1.19895,1.04329,2.18166,0.45697,-0.0181414,-0.0113283,0.889225
2561,-1.19795,1.05119,2.18419,0.45517,-0.0217438,-0.00941368,0.890089
2562,-1.19732,1.0553,2.18577,0.453932,-0.0238927,-0.00889507,0.890671
2563,-1.1965,1.06138,2.18802,0.452477,-0.0257207,-0.00785699,0.891371
2564,-1.19626,1.06342,2.1888,0.452181,-0.0260767,-0.00760515,0.891512
2565,-1.19506,1.07158,2.19208,0.450794,-0.0263452,-0.00756909,0.892207
2566,-1.1946,1.0759,2.19399,0.450126,-0.0263797,-0.00807102,0.892539
2567,-1.1939,1.08221,2.19701,0.449336,-0.0260996,-0.00891187,0.892937
2568,-1.19364,1.08443,2.19812,0.448991,-0.0260148,-0.00908597,0.893111
2569,-1.19284,1.09305,2.20255,0.447889,-0.0249418,-0.011076,0.893673
2570,-1.19274,1.09518,2.20398,0.44754,-0.0246773,-0.011424,0.89385
2571,-1.19229,1.10371,2.20929,0.446342,-0.0262094,-0.0129136,0.894386
2572,-1.19234,1.10797,2.21173,0.445785,-0.0268751,-0.0129212,0.894643
2573,-1.19249,1.11224,2.21385,0.444959,-0.0287022,-0.0127392,0.895
2574,-1.19286,1.11678,2.21539,0.444556,-0.029637,-0.0127124,0.895171
2575,-1.19369,1.12253,2.21672,0.443506,-0.0298292,-0.0141562,0.895663
2576,-1.19453,1.1263,2.2173,0.442996,-0.0293045,-0.0153719,0.895913
2577,-1.19648,1.1323,2.21756,0.442305,-0.0287795,-0.0163151,0.896255
2578,-1.19784,1.13583,2.21722,0.441547,-0.0282258,-0.015562,0.896659
2579,-1.20053,1.14121,2.21634,0.440512,-0.0278961,-0.0137278,0.897208
2580,-1.20233,1.14487,2.21508,0.439733,-0.0275728,-0.0116699,0.89763
2581,-1.20543,1.15021,2.21246,0.438456,-0.0260166,-0.00932009,0.898328
2582,-1.2078,1.15404,2.21047,0.437283,-0.0257015,-0.00871397,0.898914
2583,-1.21127,1.15941,2.20887,0.436334,-0.0256317,-0.00969345,0.899367
2584,-1.21356,1.16297,2.20837,0.435783,-0.0246797,-0.0108473,0.899648
2585,-1.21701,1.16806,2.20847,0.435149,-0.0250024,-0.0131102,0.899916
2586,-1.2195,1.17153,2.20883,0.434803,-0.0240165,-0.0144388,0.90009
2587,-1.22348,1.17693,2.20967,0.434308,-0.0224232,-0.0160101,0.900343
2588,-1.22586,1.17991,2.21016,0.434122,-0.0217856,-0.0167668,0.900434
2589,-1.23162,1.18584,2.21078,0.432892,-0.0213006,-0.0190292,0.900993
2590,-1.23569,1.18922,2.21147,0.432543,-0.0203525,-0.0209641,0.90114
2591,-1.23985,1.19224,2.21221,0.432704,-0.019531,-0.0211835,0.901075
2592,-1.24291,1.1941,2.21253,0.432749,-0.0188973,-0.0203318,0.901087
2593,-1.24545,1.19538,2.21251,0.432993,-0.0192174,-0.0187828,0.900997
2594,-1.24983,1.19722,2.21232,0.43297,-0.0201953,-0.016217,0.901036
2595,-1.25227,1.19804,2.21281,0.432462,-0.0199637,-0.0152612,0.901302
2596,-1.25656,1.1994,2.21407,0.432461,-0.0206043,-0.01258,0.901329
2597,-1.259,1.20018,2.21503,0.431957,-0.0214441,-0.0108788,0.901574
2598,-1.2629,1.20167,2.21676,0.431554,-0.0237172,-0.00836197,0.901737
2599,-1.26569,1.20294,2.21806,0.431304,-0.0249052,-0.00669178,0.901838
2600,-1.26944,1.20489,2.21867,0.430281,-0.0270461,-0.0041008,0.90228
2601,-1.27046,1.20545,2.21855,0.430023,-0.0279723,-0.00355275,0.902377
2602,-1.27461,1.20731,2.21744,0.43008,-0.0286937,-0.00213074,0.902332
2603,-1.27673,1.20911,2.21717,0.429904,-0.0280869,-0.00166103,0.902436
2604,-1.28008,1.21269,2.21687,0.429684,-0.0265672,-0.000901006,0.902588
2605,-1.28093,1.21375,2.21682,0.429504,-0.0258853,-0.000889025,0.902694
2606,-1.28366,1.21791,2.21675,0.429315,-0.0235082,-0.000427897,0.902849
2607,-1.28521,1.22102,2.21673,0.429432,-0.0226389,-0.000469509,0.902815
2608,-1.28732,1.22622,2.21788,0.42992,-0.0217834,-0.00198701,0.902602
2609,-1.28834,1.22936,2.2191,0.429967,-0.0209769,-0.00272433,0.902597
2610,-1.29077,1.23829,2.22193,0.429905,-0.020548,-0.00500471,0.902626
2611,-1.29097,1.23979,2.22242,0.430172,-0.0200004,-0.00587416,0.902506
2612,-1.29129,1.24548,2.22372,0.430635,-0.017748,-0.00814576,0.902315
2613,-1.29141,1.24865,2.22396,0.430863,-0.0172108,-0.0096292,0.902202
2614,-1.29113,1.2539,2.22414,0.431021,-0.0162639,-0.012358,0.902111
2615,-1.28972,1.25586,2.22396,0.431968,-0.0160872,-0.0139966,0.901637
2616,-1.28882,1.26037,2.22408,0.43222,-0.0167468,-0.015992,0.901471
2617,-1.28771,1.26471,2.22436,0.43239,-0.0184615,-0.0167206,0.901343
2618,-1.28686,1.26707,2.2246,0.432819,-0.0193069,-0.0164905,0.901123
2619,-1.28599,1.26966,2.22496,0.432915,-0.0200027,-0.0161534,0.901068
2620,-1.28475,1.27296,2.22561,0.433313,-0.0222634,-0.0167028,0.900814
2621,-1.28431,1.27421,2.22619,0.433308,-0.0235644,-0.0169891,0.900778
2622,-1.28392,1.27862,2.22857,0.433371,-0.0250246,-0.0178697,0.900691
2623,-1.28324,1.28089,2.23094,0.433664,-0.0264372,-0.019529,0.900475
2624,-1.28184,1.28126,2.233,0.43462,-0.0272066,-0.0208015,0.899963
2625,-1.28179,1.28248,2.23437,0.434895,-0.0275304,-0.0209369,0.899817
2626,-1.2821,1.28383,2.23555,0.434752,-0.0273848,-0.0206275,0.899898
2627,-1.2824,1.28426,2.23575,0.434728,-0.0283118,-0.0205528,0.899882
2628,-1.28324,1.28497,2.23598,0.434515,-0.0273375,-0.019737,0.900033
2629,-1.28394,1.28533,2.23597,0.434484,-0.0270796,-0.0197208,0.900056
2630,-1.28633,1.28569,2.23529,0.433722,-0.0265283,-0.0188644,0.900458
2631,-1.28687,1.28568,2.23497,0.433686,-0.0270192,-0.0187665,0.900463
2632,-1.28936,1.28581,2.2336,0.433538,-0.0286063,-0.0191767,0.900477
2633,-1.29128,1.28556,2.23261,0.433646,-0.0288581,-0.0199188,0.900401
2634,-1.29421,1.28487,2.23213,0.433709,-0.0299046,-0.019752,0.90034
2635,-1.29677,1.28445,2.23242,0.433832,-0.0293763,-0.0189719,0.900315
2636,-1.30054,1.28343,2.23322,0.433929,-0.0264955,-0.0175818,0.900386
2637,-1.30176,1.28315,2.23337,0.434206,-0.0256931,-0.0168966,0.900289
2638,-1.30666,1.28168,2.23303,0.434654,-0.0219574,-0.0134108,0.90023
2639,-1.30909,1.2808,2.23237,0.43449,-0.0216826,-0.0117455,0.900339
2640,-1.3129,1.27952,2.23068,0.434595,-0.0212802,-0.0107194,0.900311
2641,-1.31386,1.27917,2.23003,0.43451,-0.0210771,-0.0104341,0.90036
2642,-1.31804,1.27723,2.22609,0.434368,-0.019621,-0.0108671,0.900456
2643,-1.31916,1.27657,2.22463,0.433961,-0.0196271,-0.0114239,0.900645
2644,-1.3219,1.27494,2.22047,0.433421,-0.0207918,-0.0141849,0.90084
2645,-1.32384,1.27348,2.21658,0.432902,-0.0215414,-0.016268,0.901037
2646,-1.32726,1.27033,2.20791,0.431762,-0.0216365,-0.0176131,0.901556
2647,-1.32818,1.26931,2.20561,0.431711,-0.021183,-0.0171937,0.901599
2648,-1.33054,1.26631,2.20229,0.430708,-0.0200579,-0.0157017,0.902132
2649,-1.333,1.26541,2.20138,0.429844,-0.0185608,-0.0144768,0.902596
2650,-1.33482,1.26173,2.20104,0.429705,-0.0160105,-0.0130395,0.902733
2651,-1.33593,1.25868,2.2014,0.429762,-0.0136252,-0.012174,0.902757
2652,-1.33688,1.25434,2.20242,0.429966,-0.0108023,-0.0124242,0.902695
2653,-1.33705,1.25262,2.203,0.430201,-0.00966795,-0.0127886,0.902591
2654,-1.33689,1.24555,2.20522,0.43077,-0.00736905,-0.0148842,0.902309
2655,-1.33623,1.24139,2.2063,0.431469,-0.00738774,-0.0163726,0.901949
2656,-1.33481,1.23479,2.20751,0.431788,-0.00936863,-0.0181158,0.901745
2657,-1.33411,1.23252,2.20798,0.432354,-0.0103032,-0.0185788,0.901453
2658,-1.33133,1.22293,2.20978,0.432747,-0.0141823,-0.019442,0.901194
2659,-1.33055,1.22029,2.21046,0.433016,-0.0149155,-0.01913,0.90106
2660,-1.32695,1.20903,2.21345,0.433321,-0.0190802,-0.0175577,0.900867
2661,-1.325,1.20255,2.21571,0.433419,-0.0205628,-0.0157623,0.90082
2662,-1.32236,1.19408,2.21893,0.433487,-0.0224602,-0.0135229,0.900779
2663,-1.32035,1.18872,2.21993,0.434266,-0.022322,-0.0122023,0.900426
2664,-1.31746,1.17953,2.22271,0.433706,-0.0236268,-0.0114301,0.900672
2665,-1.31555,1.17357,2.22421,0.433506,-0.0254138,-0.0110768,0.900724
2666,-1.3127,1.16384,2.2261,0.431752,-0.0283336,-0.00931621,0.901499
2667,-1.31178,1.16101,2.2264,0.431365,-0.0293149,-0.00826692,0.901663
2668,-1.30811,1.15127,2.22681,0.431072,-0.0305154,-0.00533346,0.901785
2669,-1.30691,1.14727,2.22758,0.43016,-0.030476,-0.00487988,0.902225
2670,-1.30351,1.13887,2.22876,0.430068,-0.0292889,-0.0055883,0.902304
2671,-1.30232,1.136,2.22915,0.429722,-0.0290674,-0.00582899,0.902475
2672,-1.29977,1.13061,2.22994,0.430095,-0.0279458,-0.00710361,0.902323
2673,-1.29887,1.12889,2.23013,0.430057,-0.0271485,-0.00753261,0.902362
2674,-1.29496,1.1221,2.23203,0.431153,-0.0265408,-0.00971185,0.901836
2675,-1.29343,1.11985,2.23315,0.431393,-0.0259231,-0.010011,0.901736
2676,-1.29047,1.11579,2.23443,0.431981,-0.0266556,-0.00946947,0.901439
2677,-1.28967,1.11464,2.23487,0.432096,-0.0261353,-0.00913966,0.901402
2678,-1.28605,1.11067,2.23546,0.432401,-0.0279721,-0.00755185,0.901216
2679,-1.2852,1.1099,2.23555,0.432774,-0.0288189,-0.00741254,0.901011
2680,-1.28291,1.10777,2.23535,0.433321,-0.0311912,-0.00732151,0.90067
2681,-1.28162,1.10673,2.23508,0.433868,-0.0338557,-0.00751988,0.900309
2682,-1.27869,1.10364,2.23394,0.435518,-0.0353665,-0.0071254,0.899457
2683,-1.27841,1.10339,2.23363,0.435993,-0.0355251,-0.00667818,0.899224
2684,-1.27782,1.10355,2.23324,0.43649,-0.0352814,-0.00531785,0.899001
2685,-1.27781,1.10427,2.23316,0.437144,-0.0352904,-0.0046678,0.898687
2686,-1.27853,1.10566,2.23369,0.438677,-0.0363279,-0.00505126,0.897896
2687,-1.27916,1.10675,2.23465,0.439316,-0.0358384,-0.00552029,0.897601
2688,-1.28148,1.11076,2.23697,0.439779,-0.0347505,-0.00606398,0.897413
2689,-1.28291,1.11278,2.23877,0.440953,-0.0326739,-0.00684107,0.896909
2690,-1.28497,1.11551,2.24101,0.442218,-0.0291563,-0.00813976,0.896397
2691,-1.28654,1.11754,2.24253,0.443284,-0.0266902,-0.00945638,0.895934
2692,-1.28899,1.12084,2.24438,0.444808,-0.0218927,-0.0113863,0.895286
2693,-1.28957,1.12163,2.24478,0.445152,-0.0203923,-0.011625,0.895148
2694,-1.2923,1.12539,2.24565,0.44691,-0.0161737,-0.0115374,0.894359
2695,-1.29275,1.12613,2.24548,0.447232,-0.0153594,-0.0115931,0.894211
2696,-1.29445,1.129,2.24405,0.448372,-0.0155446,-0.0120406,0.893631
2697,-1.29471,1.12962,2.2436,0.448721,-0.0158461,-0.0123105,0.893446
2698,-1.29547,1.13143,2.24225,0.449002,-0.0191449,-0.0131644,0.893229
2699,-1.29553,1.13176,2.24193,0.449038,-0.0199101,-0.0135652,0.893188
2700,-1.29566,1.13243,2.24276,0.448803,-0.022095,-0.0133671,0.893258
2701,-1.2956,1.1326,2.24337,0.448395,-0.0221803,-0.0133924,0.89346
2702,-1.29541,1.13237,2.24616,0.447914,-0.0235583,-0.0140295,0.893656
2703,-1.29545,1.13231,2.24712,0.44811,-0.024203,-0.0144717,0.893534
2704,-1.29535,1.13193,2.25009,0.447307,-0.0257293,-0.0149984,0.893884
2705,-1.29513,1.13127,2.25158,0.447268,-0.0263756,-0.0157576,0.893872
2706,-1.29504,1.13034,2.25347,0.446756,-0.0267799,-0.0167179,0.894099
2707,-1.29519,1.1295,2.25443,0.446416,-0.027228,-0.0171834,0.894246
2708,-1.29586,1.12799,2.25507,0.445559,-0.0290166,-0.0184079,0.894593
2709,-1.29658,1.12677,2.25484,0.444923,-0.0301333,-0.0187959,0.894864
2710,-1.29802,1.12474,2.25343,0.44408,-0.0308379,-0.0189324,0.895256
2711,-1.29931,1.12321,2.25192,0.443077,-0.0308763,-0.0185646,0.895759
2712,-1.30177,1.12078,2.24924,0.441593,-0.0323264,-0.0171774,0.896468
2713,-1.30374,1.11901,2.2478,0.440895,-0.0322557,-0.0159826,0.896836
2714,-1.3074,1.11621,2.24581,0.43951,-0.0328541,-0.0147797,0.897515
2715,-1.30865,1.11537,2.24517,0.438848,-0.0327249,-0.0147343,0.897844
2716,-1.31276,1.11258,2.24327,0.437695,-0.0318727,-0.0148459,0.898436
2717,-1.31623,1.11052,2.24167,0.436564,-0.0317362,-0.0147422,0.898993
2718,-1.32344,1.10672,2.23864,0.435151,-0.0320893,-0.0128763,0.899693
2719,-1.32531,1.1058,2.2379,0.434876,-0.0324785,-0.0116908,0.899829
2720,-1.33066,1.10167,2.23536,0.434231,-0.0331945,-0.00815735,0.900153
2721,-1.33588,1.10176,2.234,0.432798,-0.0334105,-0.00653868,0.900848
2722,-1.34227,1.10001,2.23151,0.431826,-0.0345581,-0.00412733,0.901285
2723,-1.34687,1.09913,2.22952,0.431195,-0.0348246,-0.00213587,0.901584
2724,-1.35435,1.09835,2.226,0.430613,-0.0356103,0.00043349,0.901834
2725,-1.35961,1.09845,2.22336,0.430271,-0.0357532,0.00150451,0.90199
2726,-1.36671,1.09889,2.22049,0.430051,-0.035599,0.000653146,0.902102
2727,-1.37133,1.09979,2.21906,0.430145,-0.0353695,-9.12406e-05,0.902067
2728,-1.37915,1.10139,2.21716,0.430061,-0.0344951,-0.00195763,0.902139
2729,-1.38461,1.10296,2.21602,0.429935,-0.034046,-0.00373105,0.90221
2730,-1.39586,1.10617,2.21339,0.429951,-0.0316198,-0.00809349,0.902262
2731,-1.40522,1.10856,2.21117,0.430474,-0.0292134,-0.0120236,0.90205
2732,-1.41446,1.1104,2.20861,0.431153,-0.0272607,-0.0146184,0.901748
2733,-1.42386,1.11156,2.20602,0.432311,-0.0247615,-0.016266,0.901238
2734,-1.42651,1.11183,2.20534,0.432502,-0.0238913,-0.0164065,0.901167
2735,-1.43606,1.11214,2.20284,0.433892,-0.0222507,-0.0169707,0.90053
2736,-1.44578,1.1118,2.20092,0.434595,-0.0201787,-0.0157725,0.900262
2737,-1.45248,1.11087,2.20001,0.435882,-0.0193862,-0.0142153,0.899683
2738,-1.45827,1.10974,2.19983,0.436871,-0.018831,-0.0134313,0.899227
2739,-1.46795,1.10732,2.20104,0.438241,-0.0182113,-0.0131531,0.898577
2740,-1.47052,1.10659,2.2016,0.438575,-0.0182849,-0.0132762,0.898411
2741,-1.48254,1.10224,2.20491,0.44053,-0.0190442,-0.0133056,0.897437
2742,-1.48881,1.09962,2.20695,0.4417,-0.0200033,-0.0117361,0.896863
2743,-1.49728,1.09592,2.21008,0.443086,-0.0219807,-0.00844259,0.89617
2744,-1.50223,1.09369,2.21196,0.444045,-0.0224693,-0.00669448,0.895698
2745,-1.50963,1.08781,2.21471,0.446068,-0.0223996,-0.00433481,0.894708
2746,-1.51179,1.08691,2.21538,0.446388,-0.0223865,-0.00418784,0.89455
2747,-1.51906,1.08304,2.2174,0.447333,-0.0214873,-0.00429077,0.894099
2748,-1.52576,1.07912,2.2185,0.448608,-0.0208864,-0.0045979,0.893473
2749,-1.53205,1.07556,2.21888,0.449512,-0.0202829,-0.0055755,0.893027
2750,-1.53427,1.07447,2.21883,0.449806,-0.0198957,-0.00597577,0.892884
2751,-1.54143,1.06973,2.21899,0.450703,-0.0197881,-0.00547155,0.892438
2752,-1.54309,1.06864,2.21906,0.450702,-0.0200264,-0.00523638,0.892434
2753,-1.5476,1.06538,2.21922,0.451741,-0.0210087,-0.00447087,0.891891
2754,-1.5503,1.06302,2.21894,0.452513,-0.0210366,-0.0036057,0.891502
2755,-1.55499,1.0592,2.2181,0.453171,-0.0216407,-0.00207011,0.891159
2756,-1.55588,1.05852,2.21782,0.45358,-0.021781,-0.00165161,0.890948
2757,-1.55875,1.05598,2.21661,0.454414,-0.0228771,-0.000777042,0.890497
2758,-1.5606,1.05428,2.21574,0.454864,-0.0239886,-0.00082896,0.890237
2759,-1.56352,1.05227,2.21414,0.455488,-0.0251273,-0.00247818,0.889884
2760,-1.56407,1.05181,2.21372,0.455944,-0.0255154,-0.00309197,0.889637
2761,-1.56599,1.05072,2.21266,0.456333,-0.0256747,-0.00507173,0.889424
2762,-1.5667,1.05032,2.21232,0.456538,-0.025581,-0.00590865,0.889316
2763,-1.56908,1.0492,2.21142,0.45691,-0.0262821,-0.00873404,0.889081
2764,-1.57046,1.0488,2.21134,0.456912,-0.0266433,-0.0100892,0.889056
2765,-1.57285,1.04795,2.21166,0.457071,-0.0276839,-0.0113105,0.888928
2766,-1.57364,1.04757,2.21183,0.45679,-0.0273137,-0.0116083,0.889079
2767,-1.57695,1.04628,2.21228,0.456712,-0.0261924,-0.0125977,0.88914
2768,-1.57892,1.04531,2.21243,0.456635,-0.0250316,-0.0130052,0.889207
2769,-1.5818,1.04372,2.21255,0.45646,-0.0240088,-0.0131558,0.889323
2770,-1.5831,1.04292,2.21248,0.456447,-0.0244546,-0.013028,0.889319
2771,-1.58621,1.041,2.21214,0.456542,-0.0253043,-0.0115841,0.889267
2772,-1.58874,1.03929,2.21153,0.456444,-0.0258481,-0.0102457,0.889318
2773,-1.59225,1.03685,2.21059,0.456248,-0.0262038,-0.00762046,0.889434
2774,-1.59576,1.03454,2.20968,0.45581,-0.0258883,-0.00473713,0.889688
2775,-1.598,1.03308,2.20913,0.455771,-0.0255323,-0.0029526,0.889726
2776,-1.60032,1.03186,2.20855,0.455434,-0.0247954,-0.00137087,0.889923
2777,-1.60337,1.03025,2.20819,0.454763,-0.0245393,-0.000961421,0.890274
2778,-1.60563,1.02919,2.20875,0.454751,-0.0247365,-0.00131297,0.890274
2779,-1.60848,1.0283,2.21019,0.454088,-0.0251403,-0.00205545,0.8906
2780,-1.61141,1.02929,2.21163,0.453269,-0.0262408,-0.00275746,0.890983
2781,-1.61422,1.02901,2.2132,0.452881,-0.0275335,-0.00319526,0.89114
2782,-1.61635,1.02905,2.21412,0.452841,-0.0283064,-0.00297065,0.891137
2783,-1.61909,1.02933,2.21519,0.453107,-0.0274397,-0.00229862,0.891031
2784,-1.62042,1.02805,2.21584,0.453752,-0.0279191,-0.00178853,0.890689
2785,-1.62317,1.02901,2.21702,0.453935,-0.0276028,-0.00258819,0.890603
